date,open,high,low,close,volume,adjusted
19/09/2012,1459.5,1465.150024,1457.880005,1461.050049,3451360000,1461.050049
20/09/2012,1461.050049,1461.22998,1449.97998,1460.26001,3382520000,1460.26001
21/09/2012,1460.339966,1467.069946,1459.51001,1460.150024,4833870000,1460.150024
24/09/2012,1459.76001,1460.719971,1452.060059,1456.890015,3008920000,1456.890015
25/09/2012,1456.939941,1463.23999,1441.589966,1441.589966,3739900000,1441.589966
26/09/2012,1441.599976,1441.599976,1430.530029,1433.319946,3565380000,1433.319946
27/09/2012,1433.359985,1450.199951,1433.359985,1447.150024,3150330000,1447.150024
28/09/2012,1447.130005,1447.130005,1435.599976,1440.670044,3509230000,1440.670044
01/10/2012,1440.900024,1457.140015,1440.900024,1444.48999,3505080000,1444.48999
02/10/2012,1444.98999,1451.52002,1439.01001,1445.75,3321790000,1445.75
03/10/2012,1446.050049,1454.300049,1441.98999,1450.98999,3531640000,1450.98999
04/10/2012,1451.079956,1463.140015,1451.079956,1461.400024,3615860000,1461.400024
05/10/2012,1461.400024,1470.959961,1456.890015,1460.930054,3172940000,1460.930054
08/10/2012,1460.930054,1460.930054,1453.099976,1455.880005,2328720000,1455.880005
09/10/2012,1455.900024,1455.900024,1441.180054,1441.47998,3216320000,1441.47998
10/10/2012,1441.47998,1442.52002,1430.640015,1432.560059,3225060000,1432.560059
11/10/2012,1432.819946,1443.900024,1432.819946,1432.839966,3672540000,1432.839966
12/10/2012,1432.839966,1438.430054,1425.530029,1428.589966,3134750000,1428.589966
15/10/2012,1428.75,1441.310059,1427.23999,1440.130005,3483810000,1440.130005
16/10/2012,1440.310059,1455.51001,1440.310059,1454.920044,3568770000,1454.920044
17/10/2012,1454.219971,1462.199951,1453.349976,1460.910034,3655320000,1460.910034
18/10/2012,1460.939941,1464.02002,1452.630005,1457.339966,3880030000,1457.339966
19/10/2012,1457.339966,1457.339966,1429.849976,1433.189941,3875170000,1433.189941
22/10/2012,1433.209961,1435.459961,1422.060059,1433.819946,3216220000,1433.819946
23/10/2012,1433.73999,1433.73999,1407.560059,1413.109985,3587670000,1413.109985
24/10/2012,1413.199951,1420.040039,1407.099976,1408.75,3385970000,1408.75
25/10/2012,1409.73999,1421.119995,1405.140015,1412.969971,3512640000,1412.969971
26/10/2012,1412.969971,1417.089966,1403.280029,1411.939941,3284910000,1411.939941
31/10/2012,1410.98999,1418.76001,1405.949951,1412.160034,3577110000,1412.160034
01/11/2012,1412.199951,1428.349976,1412.199951,1427.589966,3929890000,1427.589966
02/11/2012,1427.589966,1434.27002,1412.910034,1414.199951,3732480000,1414.199951
05/11/2012,1414.02002,1419.900024,1408.130005,1417.26001,2921040000,1417.26001
06/11/2012,1417.26001,1433.380005,1417.26001,1428.390015,3306970000,1428.390015
07/11/2012,1428.27002,1428.27002,1388.140015,1394.530029,4356490000,1394.530029
08/11/2012,1394.530029,1401.22998,1377.51001,1377.51001,3779520000,1377.51001
09/11/2012,1377.550049,1391.390015,1373.030029,1379.849976,3647350000,1379.849976
12/11/2012,1379.859985,1384.869995,1377.189941,1380.030029,2567540000,1380.030029
13/11/2012,1380.030029,1388.810059,1371.390015,1374.530029,3455550000,1374.530029
14/11/2012,1374.640015,1380.130005,1352.5,1355.48999,4109510000,1355.48999
15/11/2012,1355.410034,1360.619995,1348.050049,1353.329956,3928870000,1353.329956
16/11/2012,1353.359985,1362.030029,1343.349976,1359.880005,4045910000,1359.880005
19/11/2012,1359.880005,1386.890015,1359.880005,1386.890015,3374800000,1386.890015
20/11/2012,1386.819946,1389.77002,1377.040039,1387.810059,3207160000,1387.810059
21/11/2012,1387.790039,1391.25,1386.390015,1391.030029,2667090000,1391.030029
23/11/2012,1391.030029,1409.160034,1391.030029,1409.150024,1504960000,1409.150024
26/11/2012,1409.150024,1409.150024,1397.680054,1406.290039,2948960000,1406.290039
27/11/2012,1406.290039,1409.01001,1398.030029,1398.939941,3323120000,1398.939941
28/11/2012,1398.77002,1410.310059,1385.430054,1409.930054,3359250000,1409.930054
29/11/2012,1409.959961,1419.699951,1409.040039,1415.949951,3356850000,1415.949951
30/11/2012,1415.949951,1418.859985,1411.630005,1416.180054,3.97E+09,1416.180054
03/12/2012,1416.339966,1423.72998,1408.459961,1409.459961,3074280000,1409.459961
04/12/2012,1409.459961,1413.140015,1403.650024,1407.050049,3247710000,1407.050049
05/12/2012,1407.050049,1415.560059,1398.22998,1409.280029,4253920000,1409.280029
06/12/2012,1409.430054,1413.949951,1405.930054,1413.939941,3229700000,1413.939941
07/12/2012,1413.949951,1420.339966,1410.900024,1418.069946,3125160000,1418.069946
10/12/2012,1418.069946,1421.640015,1415.640015,1418.550049,2999430000,1418.550049
11/12/2012,1418.550049,1434.27002,1418.550049,1427.839966,3650230000,1427.839966
12/12/2012,1427.839966,1438.589966,1426.76001,1428.47998,3709050000,1428.47998
13/12/2012,1428.47998,1431.359985,1416,1419.449951,3349960000,1419.449951
14/12/2012,1419.449951,1419.449951,1411.880005,1413.579956,3210170000,1413.579956
17/12/2012,1413.540039,1430.670044,1413.540039,1430.359985,3455610000,1430.359985
18/12/2012,1430.469971,1448,1430.469971,1446.790039,4302240000,1446.790039
19/12/2012,1446.790039,1447.75,1435.800049,1435.810059,3869800000,1435.810059
20/12/2012,1435.810059,1443.699951,1432.819946,1443.689941,3686580000,1443.689941
21/12/2012,1443.670044,1443.670044,1422.579956,1430.150024,5229160000,1430.150024
24/12/2012,1430.150024,1430.150024,1424.660034,1426.660034,1248960000,1426.660034
26/12/2012,1426.660034,1429.420044,1416.430054,1419.829956,2285030000,1419.829956
27/12/2012,1419.829956,1422.800049,1401.800049,1418.099976,2830180000,1418.099976
28/12/2012,1418.099976,1418.099976,1401.579956,1402.430054,2426680000,1402.430054
31/12/2012,1402.430054,1426.73999,1398.109985,1426.189941,3204330000,1426.189941
02/01/2013,1426.189941,1462.430054,1426.189941,1462.420044,4202600000,1462.420044
03/01/2013,1462.420044,1465.469971,1455.530029,1459.369995,3829730000,1459.369995
04/01/2013,1459.369995,1467.939941,1458.98999,1466.469971,3424290000,1466.469971
07/01/2013,1466.469971,1466.469971,1456.619995,1461.890015,3304970000,1461.890015
08/01/2013,1461.890015,1461.890015,1451.640015,1457.150024,3601600000,1457.150024
09/01/2013,1457.150024,1464.72998,1457.150024,1461.02002,3674390000,1461.02002
10/01/2013,1461.02002,1472.300049,1461.02002,1472.119995,4081840000,1472.119995
11/01/2013,1472.119995,1472.75,1467.579956,1472.050049,3340650000,1472.050049
14/01/2013,1472.050049,1472.050049,1465.689941,1470.680054,3003010000,1470.680054
15/01/2013,1470.670044,1473.310059,1463.76001,1472.339966,3135350000,1472.339966
16/01/2013,1472.329956,1473.959961,1467.599976,1472.630005,3384080000,1472.630005
17/01/2013,1472.630005,1485.160034,1472.630005,1480.939941,3706710000,1480.939941
18/01/2013,1480.949951,1485.97998,1475.810059,1485.97998,3795740000,1485.97998
22/01/2013,1485.97998,1492.560059,1481.160034,1492.560059,3570950000,1492.560059
23/01/2013,1492.560059,1496.130005,1489.900024,1494.810059,3552010000,1494.810059
24/01/2013,1494.810059,1502.27002,1489.459961,1494.819946,3699430000,1494.819946
25/01/2013,1494.819946,1503.26001,1494.819946,1502.959961,3476290000,1502.959961
28/01/2013,1502.959961,1503.22998,1496.329956,1500.180054,3388540000,1500.180054
29/01/2013,1500.180054,1509.349976,1498.089966,1507.839966,3949640000,1507.839966
30/01/2013,1507.839966,1509.939941,1500.109985,1501.959961,3726810000,1501.959961
31/01/2013,1501.959961,1504.189941,1496.76001,1498.109985,3999880000,1498.109985
01/02/2013,1498.109985,1514.410034,1498.109985,1513.170044,3836320000,1513.170044
04/02/2013,1513.170044,1513.170044,1495.02002,1495.709961,3.39E+09,1495.709961
05/02/2013,1495.709961,1514.959961,1495.709961,1511.290039,3618360000,1511.290039
06/02/2013,1511.290039,1512.530029,1504.709961,1512.119995,3611570000,1512.119995
07/02/2013,1512.119995,1512.900024,1498.48999,1509.390015,3614580000,1509.390015
08/02/2013,1509.390015,1518.310059,1509.390015,1517.930054,2986150000,1517.930054
11/02/2013,1517.930054,1518.310059,1513.609985,1517.01001,2684100000,1517.01001
12/02/2013,1517.01001,1522.290039,1515.609985,1519.430054,3414370000,1519.430054
13/02/2013,1519.430054,1524.689941,1515.930054,1520.329956,3385880000,1520.329956
14/02/2013,1520.329956,1523.140015,1514.02002,1521.380005,3759740000,1521.380005
15/02/2013,1521.380005,1524.23999,1514.140015,1519.790039,3838510000,1519.790039
19/02/2013,1519.790039,1530.939941,1519.790039,1530.939941,3748910000,1530.939941
20/02/2013,1530.939941,1530.939941,1511.410034,1511.949951,4240570000,1511.949951
21/02/2013,1511.949951,1511.949951,1497.290039,1502.420044,4274600000,1502.420044
22/02/2013,1502.420044,1515.640015,1502.420044,1515.599976,3419320000,1515.599976
25/02/2013,1515.599976,1525.839966,1487.849976,1487.849976,4011050000,1487.849976
26/02/2013,1487.849976,1498.98999,1485.01001,1496.939941,3975280000,1496.939941
27/02/2013,1496.939941,1520.079956,1494.880005,1515.98999,3551850000,1515.98999
28/02/2013,1515.98999,1525.339966,1514.459961,1514.680054,3912320000,1514.680054
01/03/2013,1514.680054,1519.98999,1501.47998,1518.199951,3695610000,1518.199951
04/03/2013,1518.199951,1525.27002,1512.290039,1525.199951,3414430000,1525.199951
05/03/2013,1525.199951,1543.469971,1525.199951,1539.790039,3610690000,1539.790039
06/03/2013,1539.790039,1545.25,1538.109985,1541.459961,3676890000,1541.459961
07/03/2013,1541.459961,1545.780029,1541.459961,1544.26001,3634710000,1544.26001
08/03/2013,1544.26001,1552.47998,1542.939941,1551.180054,3652260000,1551.180054
11/03/2013,1551.150024,1556.27002,1547.359985,1556.219971,3091080000,1556.219971
12/03/2013,1556.219971,1556.77002,1548.23999,1552.47998,3274910000,1552.47998
13/03/2013,1552.47998,1556.390015,1548.25,1554.52002,3073830000,1554.52002
14/03/2013,1554.52002,1563.319946,1554.52002,1563.22998,3459260000,1563.22998
15/03/2013,1563.209961,1563.619995,1555.73999,1560.699951,5175850000,1560.699951
18/03/2013,1560.699951,1560.699951,1545.130005,1552.099976,3164560000,1552.099976
19/03/2013,1552.099976,1557.25,1538.569946,1548.339966,3796210000,1548.339966
20/03/2013,1548.339966,1561.560059,1548.339966,1558.709961,3349090000,1558.709961
21/03/2013,1558.709961,1558.709961,1543.550049,1545.800049,3243270000,1545.800049
22/03/2013,1545.900024,1557.73999,1545.900024,1556.890015,2948380000,1556.890015
25/03/2013,1556.890015,1564.910034,1546.219971,1551.689941,3178170000,1551.689941
26/03/2013,1551.689941,1563.949951,1551.689941,1563.77002,2869260000,1563.77002
27/03/2013,1563.75,1564.069946,1551.900024,1562.849976,2914210000,1562.849976
28/03/2013,1562.859985,1570.280029,1561.079956,1569.189941,3304440000,1569.189941
01/04/2013,1569.180054,1570.569946,1558.469971,1562.170044,2753110000,1562.170044
02/04/2013,1562.170044,1573.660034,1562.170044,1570.25,3312160000,1570.25
03/04/2013,1570.25,1571.469971,1549.800049,1553.689941,4060610000,1553.689941
04/04/2013,1553.689941,1562.599976,1552.52002,1559.97998,3350670000,1559.97998
05/04/2013,1559.97998,1559.97998,1539.5,1553.280029,3515410000,1553.280029
08/04/2013,1553.26001,1563.069946,1548.630005,1563.069946,2887120000,1563.069946
09/04/2013,1563.109985,1573.890015,1560.920044,1568.609985,3252780000,1568.609985
10/04/2013,1568.609985,1589.069946,1568.609985,1587.72998,3453350000,1587.72998
11/04/2013,1587.72998,1597.349976,1586.170044,1593.369995,3393950000,1593.369995
12/04/2013,1593.300049,1593.300049,1579.969971,1588.849976,3206290000,1588.849976
15/04/2013,1588.839966,1588.839966,1552.280029,1552.359985,4660130000,1552.359985
16/04/2013,1552.359985,1575.349976,1552.359985,1574.569946,3654700000,1574.569946
17/04/2013,1574.569946,1574.569946,1543.689941,1552.01001,4250310000,1552.01001
18/04/2013,1552.030029,1554.380005,1536.030029,1541.609985,3890800000,1541.609985
19/04/2013,1541.609985,1555.890015,1539.400024,1555.25,3569870000,1555.25
22/04/2013,1555.25,1565.550049,1548.189941,1562.5,2979880000,1562.5
23/04/2013,1562.5,1579.579956,1562.5,1578.780029,3565150000,1578.780029
24/04/2013,1578.780029,1583,1575.800049,1578.790039,3598240000,1578.790039
25/04/2013,1578.930054,1592.640015,1578.930054,1585.160034,3908580000,1585.160034
26/04/2013,1585.160034,1585.780029,1577.560059,1582.23999,3198620000,1582.23999
29/04/2013,1582.339966,1596.650024,1582.339966,1593.609985,2891200000,1593.609985
30/04/2013,1593.579956,1597.569946,1586.5,1597.569946,3745070000,1597.569946
01/05/2013,1597.550049,1597.550049,1581.280029,1582.699951,3530320000,1582.699951
02/05/2013,1582.77002,1598.599976,1582.77002,1597.589966,3366950000,1597.589966
03/05/2013,1597.599976,1618.459961,1597.599976,1614.420044,3603910000,1614.420044
06/05/2013,1614.400024,1619.77002,1614.209961,1617.5,3062240000,1617.5
07/05/2013,1617.550049,1626.030029,1616.640015,1625.959961,3309580000,1625.959961
08/05/2013,1625.949951,1632.780029,1622.699951,1632.689941,3554700000,1632.689941
09/05/2013,1632.689941,1635.01001,1623.089966,1626.670044,3457400000,1626.670044
10/05/2013,1626.689941,1633.699951,1623.709961,1633.699951,3086470000,1633.699951
13/05/2013,1632.099976,1636,1626.73999,1633.77002,2910600000,1633.77002
14/05/2013,1633.75,1651.099976,1633.75,1650.339966,3457790000,1650.339966
15/05/2013,1649.130005,1661.48999,1646.680054,1658.780029,3657440000,1658.780029
16/05/2013,1658.069946,1660.51001,1648.599976,1650.469971,3513130000,1650.469971
17/05/2013,1652.449951,1667.469971,1652.449951,1667.469971,3440710000,1667.469971
20/05/2013,1665.709961,1672.839966,1663.52002,1666.290039,3275080000,1666.290039
21/05/2013,1666.199951,1674.930054,1662.670044,1669.160034,3513560000,1669.160034
22/05/2013,1669.390015,1687.180054,1648.859985,1655.349976,4361020000,1655.349976
23/05/2013,1651.619995,1655.5,1635.530029,1650.51001,3945510000,1650.51001
24/05/2013,1646.670044,1649.780029,1636.880005,1649.599976,2758080000,1649.599976
28/05/2013,1652.630005,1674.209961,1652.630005,1660.060059,3457400000,1660.060059
29/05/2013,1656.569946,1656.569946,1640.050049,1648.359985,3587140000,1648.359985
30/05/2013,1649.140015,1661.910034,1648.609985,1654.410034,3498620000,1654.410034
31/05/2013,1652.130005,1658.98999,1630.73999,1630.73999,4099600000,1630.73999
03/06/2013,1631.709961,1640.420044,1622.719971,1640.420044,3952070000,1640.420044
04/06/2013,1640.72998,1646.530029,1623.619995,1631.380005,3653840000,1631.380005
05/06/2013,1629.050049,1629.310059,1607.089966,1608.900024,3632350000,1608.900024
06/06/2013,1609.290039,1622.560059,1598.22998,1622.560059,3547380000,1622.560059
07/06/2013,1625.27002,1644.400024,1625.27002,1643.380005,3371990000,1643.380005
10/06/2013,1644.670044,1648.689941,1639.26001,1642.810059,2978730000,1642.810059
11/06/2013,1638.640015,1640.130005,1622.920044,1626.130005,3435710000,1626.130005
12/06/2013,1629.939941,1637.709961,1610.920044,1612.52002,3202550000,1612.52002
13/06/2013,1612.150024,1639.25,1608.069946,1636.359985,3378620000,1636.359985
14/06/2013,1635.52002,1640.800049,1623.959961,1626.72998,2939400000,1626.72998
17/06/2013,1630.640015,1646.5,1630.339966,1639.040039,3137080000,1639.040039
18/06/2013,1639.77002,1654.189941,1639.77002,1651.810059,3120980000,1651.810059
19/06/2013,1651.829956,1652.449951,1628.910034,1628.930054,3545060000,1628.930054
20/06/2013,1624.619995,1624.619995,1584.319946,1588.189941,4858850000,1588.189941
21/06/2013,1588.619995,1599.189941,1577.699951,1592.430054,5797280000,1592.430054
24/06/2013,1588.77002,1588.77002,1560.329956,1573.089966,4733660000,1573.089966
25/06/2013,1577.52002,1593.790039,1577.089966,1588.030029,3761170000,1588.030029
26/06/2013,1592.27002,1606.829956,1592.27002,1603.26001,3558340000,1603.26001
27/06/2013,1606.439941,1620.069946,1606.439941,1613.199951,3364540000,1613.199951
28/06/2013,1611.119995,1615.939941,1601.060059,1606.280029,4977190000,1606.280029
01/07/2013,1609.780029,1626.609985,1609.780029,1614.959961,3104690000,1614.959961
02/07/2013,1614.290039,1624.26001,1606.77002,1614.079956,3317130000,1614.079956
03/07/2013,1611.47998,1618.969971,1604.569946,1615.410034,1966050000,1615.410034
05/07/2013,1618.650024,1632.069946,1614.709961,1631.890015,2634140000,1631.890015
08/07/2013,1634.199951,1644.680054,1634.199951,1640.459961,3514590000,1640.459961
09/07/2013,1642.890015,1654.180054,1642.890015,1652.319946,3155360000,1652.319946
10/07/2013,1651.560059,1657.920044,1647.660034,1652.619995,3011010000,1652.619995
11/07/2013,1657.410034,1676.630005,1657.410034,1675.02002,3446340000,1675.02002
12/07/2013,1675.26001,1680.189941,1672.329956,1680.189941,3039070000,1680.189941
15/07/2013,1679.589966,1684.51001,1677.890015,1682.5,2623200000,1682.5
16/07/2013,1682.699951,1683.72998,1671.839966,1676.26001,3081710000,1676.26001
17/07/2013,1677.910034,1684.75,1677.910034,1680.910034,3153440000,1680.910034
18/07/2013,1681.050049,1693.119995,1681.050049,1689.369995,3452370000,1689.369995
19/07/2013,1686.150024,1692.089966,1684.079956,1692.089966,3302580000,1692.089966
22/07/2013,1694.410034,1697.609985,1690.670044,1695.530029,2779130000,1695.530029
23/07/2013,1696.630005,1698.780029,1691.130005,1692.390015,3096180000,1692.390015
24/07/2013,1696.060059,1698.380005,1682.569946,1685.939941,3336120000,1685.939941
25/07/2013,1685.209961,1690.939941,1680.069946,1690.25,3322500000,1690.25
26/07/2013,1687.310059,1691.849976,1676.030029,1691.650024,2762770000,1691.650024
29/07/2013,1690.319946,1690.920044,1681.859985,1685.329956,2840520000,1685.329956
30/07/2013,1687.920044,1693.189941,1682.420044,1685.959961,3320530000,1685.959961
31/07/2013,1687.76001,1698.430054,1684.939941,1685.72998,3847390000,1685.72998
01/08/2013,1689.420044,1707.849976,1689.420044,1706.869995,3775170000,1706.869995
02/08/2013,1706.099976,1709.670044,1700.680054,1709.670044,3136630000,1709.670044
05/08/2013,1708.01001,1709.23999,1703.550049,1707.140015,2529300000,1707.140015
06/08/2013,1705.790039,1705.790039,1693.290039,1697.369995,3141210000,1697.369995
07/08/2013,1695.300049,1695.300049,1684.910034,1690.910034,3010230000,1690.910034
08/08/2013,1693.349976,1700.180054,1688.380005,1697.47998,3271660000,1697.47998
09/08/2013,1696.099976,1699.420044,1686.02002,1691.420044,2957670000,1691.420044
12/08/2013,1688.369995,1691.48999,1683.349976,1689.469971,2789160000,1689.469971
13/08/2013,1690.650024,1696.810059,1682.619995,1694.160034,3035560000,1694.160034
14/08/2013,1693.880005,1695.52002,1684.829956,1685.390015,2871430000,1685.390015
15/08/2013,1679.609985,1679.609985,1658.589966,1661.319946,3426690000,1661.319946
16/08/2013,1661.219971,1663.599976,1652.609985,1655.829956,3211450000,1655.829956
19/08/2013,1655.25,1659.180054,1645.839966,1646.060059,2904530000,1646.060059
20/08/2013,1646.810059,1658.920044,1646.079956,1652.349976,2994090000,1652.349976
21/08/2013,1650.660034,1656.98999,1639.430054,1642.800049,2932180000,1642.800049
22/08/2013,1645.030029,1659.550049,1645.030029,1656.959961,2537460000,1656.959961
23/08/2013,1659.920044,1664.849976,1654.810059,1663.5,2582670000,1663.5
26/08/2013,1664.290039,1669.51001,1656.02002,1656.780029,2430670000,1656.780029
27/08/2013,1652.540039,1652.540039,1629.050049,1630.47998,3219190000,1630.47998
28/08/2013,1630.25,1641.180054,1627.469971,1634.959961,2784010000,1634.959961
29/08/2013,1633.5,1646.410034,1630.880005,1638.170044,2527550000,1638.170044
30/08/2013,1638.890015,1640.079956,1628.050049,1632.969971,2734300000,1632.969971
03/09/2013,1635.949951,1651.349976,1633.410034,1639.77002,3731610000,1639.77002
04/09/2013,1640.719971,1655.719971,1637.410034,1653.079956,3312150000,1653.079956
05/09/2013,1653.280029,1659.170044,1653.069946,1655.079956,2957110000,1655.079956
06/09/2013,1657.439941,1664.829956,1640.619995,1655.170044,3123880000,1655.170044
09/09/2013,1656.849976,1672.400024,1656.849976,1671.709961,3102780000,1671.709961
10/09/2013,1675.109985,1684.089966,1675.109985,1683.98999,3691800000,1683.98999
11/09/2013,1681.040039,1689.130005,1678.699951,1689.130005,3135460000,1689.130005
12/09/2013,1689.209961,1689.969971,1681.959961,1683.420044,3106290000,1683.420044
13/09/2013,1685.040039,1688.72998,1682.219971,1687.98999,2736500000,1687.98999
16/09/2013,1691.699951,1704.949951,1691.699951,1697.599976,3079800000,1697.599976
17/09/2013,1697.72998,1705.52002,1697.72998,1704.76001,2774240000,1704.76001
18/09/2013,1705.73999,1729.439941,1700.349976,1725.52002,3989760000,1725.52002
19/09/2013,1727.339966,1729.859985,1720.199951,1722.339966,3740130000,1722.339966
20/09/2013,1722.439941,1725.22998,1708.890015,1709.910034,5074030000,1709.910034
23/09/2013,1711.439941,1711.439941,1697.099976,1701.839966,3126950000,1701.839966
24/09/2013,1702.599976,1707.630005,1694.900024,1697.420044,3268930000,1697.420044
25/09/2013,1698.02002,1701.709961,1691.880005,1692.77002,3148730000,1692.77002
26/09/2013,1694.050049,1703.849976,1693.109985,1698.670044,2813930000,1698.670044
27/09/2013,1695.52002,1695.52002,1687.109985,1691.75,2951700000,1691.75
30/09/2013,1687.26001,1687.26001,1674.98999,1681.550049,3308630000,1681.550049
01/10/2013,1682.410034,1696.550049,1682.069946,1695,3238690000,1695
02/10/2013,1691.900024,1693.869995,1680.339966,1693.869995,3148600000,1693.869995
03/10/2013,1692.349976,1692.349976,1670.359985,1678.660034,3279650000,1678.660034
04/10/2013,1678.790039,1691.939941,1677.329956,1690.5,2880270000,1690.5
07/10/2013,1687.150024,1687.150024,1674.699951,1676.119995,2678490000,1676.119995
08/10/2013,1676.219971,1676.790039,1655.030029,1655.449951,3569230000,1655.449951
09/10/2013,1656.98999,1662.469971,1646.469971,1656.400024,3577840000,1656.400024
10/10/2013,1660.880005,1692.560059,1660.880005,1692.560059,3362300000,1692.560059
11/10/2013,1691.089966,1703.439941,1688.52002,1703.199951,2944670000,1703.199951
14/10/2013,1699.859985,1711.030029,1692.130005,1710.140015,2580580000,1710.140015
15/10/2013,1709.170044,1711.569946,1695.930054,1698.060059,3327740000,1698.060059
16/10/2013,1700.48999,1721.76001,1700.48999,1721.540039,3486180000,1721.540039
17/10/2013,1720.170044,1733.449951,1714.119995,1733.150024,3453590000,1733.150024
18/10/2013,1736.719971,1745.310059,1735.73999,1744.5,3664890000,1744.5
21/10/2013,1745.199951,1747.790039,1740.670044,1744.660034,3052710000,1744.660034
22/10/2013,1746.47998,1759.329956,1746.47998,1754.670044,3850840000,1754.670044
23/10/2013,1752.27002,1752.27002,1740.5,1746.380005,3713380000,1746.380005
24/10/2013,1747.47998,1753.939941,1745.5,1752.069946,3671700000,1752.069946
25/10/2013,1756.01001,1759.819946,1752.449951,1759.77002,3175720000,1759.77002
28/10/2013,1759.420044,1764.98999,1757.670044,1762.109985,3282300000,1762.109985
29/10/2013,1762.930054,1772.089966,1762.930054,1771.949951,3358460000,1771.949951
30/10/2013,1772.27002,1775.219971,1757.23999,1763.310059,3523040000,1763.310059
31/10/2013,1763.23999,1768.530029,1755.719971,1756.540039,3826530000,1756.540039
01/11/2013,1758.699951,1765.670044,1752.699951,1761.640015,3686290000,1761.640015
04/11/2013,1763.400024,1768.780029,1761.560059,1767.930054,3194870000,1767.930054
05/11/2013,1765.670044,1767.030029,1755.76001,1762.969971,3516680000,1762.969971
06/11/2013,1765,1773.73999,1764.400024,1770.48999,3322100000,1770.48999
07/11/2013,1770.73999,1774.540039,1746.199951,1747.150024,4143200000,1747.150024
08/11/2013,1748.369995,1770.780029,1747.630005,1770.609985,3837170000,1770.609985
11/11/2013,1769.959961,1773.439941,1767.849976,1771.890015,2534060000,1771.890015
12/11/2013,1769.51001,1771.780029,1762.290039,1767.689941,3221030000,1767.689941
13/11/2013,1764.369995,1782,1760.640015,1782,3327480000,1782
14/11/2013,1782.75,1791.530029,1780.219971,1790.619995,3139060000,1790.619995
15/11/2013,1790.660034,1798.219971,1790.660034,1798.180054,3254820000,1798.180054
18/11/2013,1798.819946,1802.329956,1788,1791.530029,3168520000,1791.530029
19/11/2013,1790.790039,1795.51001,1784.719971,1787.869995,3224450000,1787.869995
20/11/2013,1789.589966,1795.72998,1777.22998,1781.369995,3109140000,1781.369995
21/11/2013,1783.52002,1797.160034,1783.52002,1795.849976,3256630000,1795.849976
22/11/2013,1797.209961,1804.839966,1794.699951,1804.76001,3055140000,1804.76001
25/11/2013,1806.329956,1808.099976,1800.579956,1802.47998,2998540000,1802.47998
26/11/2013,1802.869995,1808.420044,1800.77002,1802.75,3427120000,1802.75
27/11/2013,1803.47998,1808.27002,1802.77002,1807.22998,2613590000,1807.22998
29/11/2013,1808.689941,1813.550049,1803.97998,1805.810059,1598300000,1805.810059
02/12/2013,1806.550049,1810.02002,1798.599976,1800.900024,3095430000,1800.900024
03/12/2013,1800.099976,1800.099976,1787.849976,1795.150024,3475680000,1795.150024
04/12/2013,1793.150024,1799.800049,1779.089966,1792.810059,3610540000,1792.810059
05/12/2013,1792.819946,1792.819946,1783.380005,1785.030029,3336880000,1785.030029
06/12/2013,1788.359985,1806.040039,1788.359985,1805.089966,3150030000,1805.089966
09/12/2013,1806.209961,1811.52002,1806.209961,1808.369995,3129500000,1808.369995
10/12/2013,1807.599976,1808.52002,1801.75,1802.619995,3117150000,1802.619995
11/12/2013,1802.76001,1802.969971,1780.089966,1782.219971,3472240000,1782.219971
12/12/2013,1781.709961,1782.98999,1772.280029,1775.5,3306640000,1775.5
13/12/2013,1777.97998,1780.920044,1772.449951,1775.319946,3061070000,1775.319946
16/12/2013,1777.47998,1792.219971,1777.47998,1786.540039,3209890000,1786.540039
17/12/2013,1786.469971,1786.77002,1777.050049,1781,3270030000,1781
18/12/2013,1781.459961,1811.079956,1767.98999,1810.650024,4327770000,1810.650024
19/12/2013,1809,1810.880005,1801.349976,1809.599976,3497210000,1809.599976
20/12/2013,1810.390015,1823.75,1810.25,1818.319946,5097700000,1818.319946
23/12/2013,1822.920044,1829.75,1822.920044,1827.98999,2851540000,1827.98999
24/12/2013,1828.02002,1833.319946,1828.02002,1833.319946,1307630000,1833.319946
26/12/2013,1834.959961,1842.839966,1834.959961,1842.02002,1982270000,1842.02002
27/12/2013,1842.969971,1844.890015,1839.810059,1841.400024,2052920000,1841.400024
30/12/2013,1841.469971,1842.469971,1838.77002,1841.069946,2293860000,1841.069946
31/12/2013,1842.609985,1849.439941,1842.410034,1848.359985,2312840000,1848.359985
02/01/2014,1845.859985,1845.859985,1827.73999,1831.97998,3080600000,1831.97998
03/01/2014,1833.209961,1838.23999,1829.130005,1831.369995,2774270000,1831.369995
06/01/2014,1832.310059,1837.160034,1823.72998,1826.77002,3294850000,1826.77002
07/01/2014,1828.709961,1840.099976,1828.709961,1837.880005,3511750000,1837.880005
08/01/2014,1837.900024,1840.02002,1831.400024,1837.48999,3652140000,1837.48999
09/01/2014,1839,1843.22998,1830.380005,1838.130005,3581150000,1838.130005
10/01/2014,1840.060059,1843.150024,1832.430054,1842.369995,3335710000,1842.369995
13/01/2014,1841.26001,1843.449951,1815.52002,1819.199951,3591350000,1819.199951
14/01/2014,1821.359985,1839.26001,1821.359985,1838.880005,3353270000,1838.880005
15/01/2014,1840.52002,1850.839966,1840.52002,1848.380005,3777800000,1848.380005
16/01/2014,1847.98999,1847.98999,1840.300049,1845.890015,3491310000,1845.890015
17/01/2014,1844.22998,1846.040039,1835.22998,1838.699951,3626120000,1838.699951
21/01/2014,1841.050049,1849.310059,1832.380005,1843.800049,3782470000,1843.800049
